Responden,Y, EAR , MAR ,MOE
1,0,0.296,0.795,2.686
1,0,0.225,0.731,3.249
1,0,0.181,0.587,3.243
1,0,0.237,0.664,2.802
1,0,0.352,0.65,1.847
1,0,0.343,0.569,1.659
1,0,0.224,0.668,2.982
1,0,0.253,0.543,2.146
1,0,0.227,0.682,3.004
1,0,0.233,0.751,3.223
1,0,0.215,0.593,2.758
1,0,0.225,0.541,2.404
1,0,0.235,0.667,2.838
1,0,0.198,0.756,3.818
1,0,0.332,0.75,2.259
1,0,0.211,0.604,2.863
1,0,0.22,0.563,2.559
1,0,0.298,0.72,2.416
1,0,0.238,0.799,3.357
1,0,0.21,0.601,2.862
1,0,0.299,0.606,2.027
1,0,0.18,0.599,3.328
1,0,0.183,0.701,3.831
1,0,0.319,0.729,2.285
1,0,0.324,0.573,1.769
1,0,0.28,0.53,1.893
1,0,0.155,0.639,4.123
1,0,0.296,0.649,2.193
1,0,0.227,0.714,3.145
1,0,0.224,0.547,2.442
1,0,0.257,0.735,2.86
1,0,0.21,0.521,2.481
1,0,0.29,0.61,2.103
1,0,0.307,0.646,2.104
1,0,0.239,0.543,2.272
1,0,0.208,0.697,3.351
1,0,0.29,0.542,1.869
1,0,0.329,0.546,1.66
1,0,0.287,0.608,2.118
1,0,0.348,0.744,2.138
1,0,0.294,0.537,1.827
1,0,0.307,0.79,2.573
1,0,0.2,0.502,2.51
1,0,0.171,0.623,3.643
1,0,0.216,0.554,2.565
1,0,0.334,0.723,2.165
1,0,0.256,0.731,2.855
1,0,0.274,0.695,2.536
1,0,0.18,0.768,4.267
1,0,0.34,0.661,1.944
1,0,0.285,0.594,2.084
1,0,0.164,0.537,3.274
1,0,0.21,0.578,2.752
1,0,0.283,0.657,2.322
1,0,0.323,0.501,1.551
1,0,0.226,0.75,3.319
1,0,0.2,0.679,3.395
1,0,0.208,0.704,3.385
1,0,0.292,0.63,2.158
1,0,0.174,0.613,3.523
1,0,0.291,0.789,2.711
1,0,0.342,0.733,2.143
1,0,0.23,0.749,3.257
1,0,0.233,0.67,2.876
1,0,0.215,0.58,2.698
1,0,0.254,0.798,3.142
1,0,0.268,0.561,2.093
1,0,0.342,0.661,1.933
1,0,0.339,0.765,2.257
1,0,0.274,0.629,2.296
1,0,0.204,0.648,3.176
1,0,0.17,0.502,2.953
1,0,0.231,0.523,2.264
1,0,0.201,0.578,2.876
1,0,0.222,0.629,2.833
1,0,0.176,0.757,4.301
1,0,0.306,0.726,2.373
1,0,0.28,0.732,2.614
1,0,0.283,0.531,1.876
1,0,0.152,0.627,4.125
1,0,0.246,0.625,2.541
1,0,0.267,0.668,2.502
1,0,0.22,0.617,2.805
1,0,0.34,0.525,1.544
1,0,0.329,0.747,2.271
1,0,0.218,0.582,2.67
1,0,0.242,0.588,2.43
1,0,0.207,0.542,2.618
1,0,0.337,0.535,1.588
1,0,0.204,0.695,3.407
1,0,0.172,0.618,3.593
1,0,0.205,0.582,2.839
1,0,0.331,0.67,2.024
1,0,0.191,0.673,3.524
1,0,0.331,0.576,1.74
1,0,0.243,0.694,2.856
1,0,0.186,0.67,3.602
1,0,0.201,0.566,2.816
1,0,0.264,0.684,2.591
1,0,0.316,0.682,2.158
1,0,0.24,0.67,2.792
1,0,0.318,0.671,2.11
1,0,0.267,0.71,2.659
1,0,0.174,0.589,3.385
1,0,0.172,0.547,3.18
1,0,0.335,0.686,2.048
1,0,0.172,0.625,3.634
1,0,0.274,0.65,2.372
1,0,0.282,0.691,2.45
1,0,0.221,0.661,2.991
1,0,0.329,0.654,1.988
1,0,0.189,0.515,2.725
1,0,0.226,0.768,3.398
1,0,0.258,0.565,2.19
1,0,0.351,0.761,2.168
1,0,0.354,0.678,1.915
1,0,0.176,0.671,3.813
1,0,0.329,0.692,2.103
1,0,0.199,0.622,3.126
1,0,0.316,0.517,1.636
1,0,0.251,0.778,3.1
1,0,0.27,0.659,2.441
1,0,0.158,0.753,4.766
1,0,0.332,0.633,1.907
1,0,0.226,0.774,3.425
1,0,0.204,0.733,3.593
1,0,0.337,0.519,1.54
1,0,0.336,0.509,1.515
1,0,0.218,0.641,2.94
1,0,0.286,0.637,2.227
1,0,0.339,0.707,2.086
1,0,0.345,0.648,1.878
1,0,0.285,0.611,2.144
1,0,0.352,0.504,1.432
1,0,0.252,0.644,2.556
1,0,0.277,0.593,2.141
1,0,0.26,0.552,2.123
1,0,0.321,0.676,2.106
1,0,0.308,0.735,2.386
1,0,0.2,0.585,2.925
1,0,0.342,0.51,1.491
1,0,0.321,0.721,2.246
1,0,0.178,0.657,3.691
1,0,0.274,0.741,2.704
1,0,0.197,0.632,3.208
1,0,0.316,0.767,2.427
1,0,0.158,0.786,4.975
1,0,0.167,0.581,3.479
1,0,0.316,0.575,1.82
1,0,0.337,0.607,1.801
1,0,0.216,0.772,3.574
1,0,0.209,0.594,2.842
1,0,0.255,0.773,3.031
1,0,0.329,0.764,2.322
1,0,0.301,0.565,1.877
1,0,0.296,0.562,1.899
1,0,0.34,0.784,2.306
1,0,0.347,0.526,1.516
1,0,0.3,0.784,2.613
1,0,0.202,0.585,2.896
1,0,0.212,0.622,2.934
1,0,0.243,0.713,2.934
1,0,0.199,0.628,3.156
1,0,0.342,0.714,2.088
1,0,0.2,0.654,3.27
1,0,0.156,0.714,4.577
1,0,0.22,0.744,3.382
1,0,0.346,0.583,1.685
1,0,0.321,0.679,2.115
1,0,0.324,0.523,1.614
1,0,0.169,0.525,3.107
1,0,0.166,0.658,3.964
1,0,0.159,0.792,4.981
1,0,0.184,0.759,4.125
1,0,0.218,0.593,2.72
1,0,0.292,0.703,2.408
1,0,0.256,0.541,2.113
1,0,0.253,0.794,3.138
1,0,0.332,0.553,1.666
1,0,0.312,0.574,1.84
1,0,0.206,0.569,2.762
1,0,0.299,0.638,2.134
1,0,0.269,0.729,2.71
1,0,0.349,0.748,2.143
1,0,0.221,0.615,2.783
1,0,0.204,0.704,3.451
1,0,0.297,0.574,1.933
1,0,0.161,0.559,3.472
1,0,0.205,0.747,3.644
1,0,0.264,0.759,2.875
1,0,0.299,0.712,2.381
1,0,0.26,0.712,2.738
1,0,0.158,0.566,3.582
1,0,0.318,0.691,2.173
1,0,0.267,0.787,2.948
1,0,0.192,0.682,3.552
1,0,0.344,0.591,1.718
1,0,0.274,0.759,2.77
1,0,0.286,0.615,2.15
1,0,0.27,0.567,2.1
1,0,0.156,0.591,3.788
1,0,0.209,0.768,3.675
1,0,0.351,0.753,2.145
1,0,0.323,0.746,2.31
1,0,0.328,0.692,2.11
1,0,0.319,0.692,2.169
1,0,0.205,0.642,3.132
1,0,0.313,0.701,2.24
1,0,0.313,0.786,2.511
1,0,0.288,0.69,2.396
1,0,0.251,0.678,2.701
1,0,0.283,0.788,2.784
1,0,0.297,0.773,2.603
1,0,0.162,0.785,4.846
1,0,0.229,0.54,2.358
1,0,0.277,0.579,2.09
1,0,0.254,0.785,3.091
1,0,0.183,0.789,4.311
1,0,0.304,0.686,2.257
1,0,0.327,0.533,1.63
1,0,0.21,0.588,2.8
1,0,0.173,0.609,3.52
1,0,0.225,0.514,2.284
1,0,0.168,0.53,3.155
1,0,0.166,0.775,4.669
1,0,0.32,0.713,2.228
1,0,0.206,0.526,2.553
1,0,0.32,0.583,1.822
1,0,0.152,0.695,4.572
1,0,0.308,0.626,2.032
1,0,0.319,0.565,1.771
1,0,0.328,0.699,2.131
1,0,0.251,0.711,2.833
1,0,0.157,0.766,4.879
1,0,0.247,0.532,2.154
1,0,0.169,0.56,3.314
1,0,0.331,0.677,2.045
1,0,0.178,0.547,3.073
1,0,0.259,0.503,1.942
1,0,0.27,0.598,2.215
1,0,0.174,0.661,3.799
1,0,0.254,0.546,2.15
1,0,0.308,0.648,2.104
1,0,0.354,0.636,1.797
1,0,0.303,0.742,2.449
1,0,0.212,0.768,3.623
1,0,0.312,0.51,1.635
1,0,0.159,0.724,4.553
1,0,0.334,0.789,2.362
1,0,0.152,0.782,5.145
1,0,0.311,0.574,1.846
1,0,0.334,0.528,1.581
1,0,0.276,0.667,2.417
1,0,0.191,0.781,4.089
1,0,0.225,0.545,2.422
1,0,0.216,0.74,3.426
1,0,0.22,0.654,2.973
1,0,0.216,0.557,2.579
1,0,0.239,0.725,3.033
1,0,0.26,0.738,2.838
1,0,0.152,0.683,4.493
1,0,0.186,0.763,4.102
1,0,0.34,0.608,1.788
1,0,0.298,0.641,2.151
1,0,0.191,0.547,2.864
1,0,0.283,0.658,2.325
1,0,0.348,0.558,1.603
1,0,0.211,0.556,2.635
1,0,0.286,0.599,2.094
1,0,0.226,0.624,2.761
1,0,0.334,0.673,2.015
1,0,0.234,0.576,2.462
1,0,0.228,0.625,2.741
1,0,0.33,0.643,1.948
1,0,0.28,0.637,2.275
1,0,0.339,0.516,1.522
1,0,0.35,0.725,2.071
1,0,0.173,0.709,4.098
1,0,0.227,0.557,2.454
1,0,0.348,0.711,2.043
1,0,0.216,0.733,3.394
1,0,0.252,0.703,2.79
1,0,0.29,0.533,1.838
1,0,0.305,0.758,2.485
1,0,0.316,0.564,1.785
1,0,0.275,0.548,1.993
1,0,0.268,0.691,2.578
1,0,0.173,0.762,4.405
1,0,0.171,0.683,3.994
1,0,0.314,0.603,1.92
1,0,0.26,0.662,2.546
1,0,0.231,0.736,3.186
1,0,0.289,0.7,2.422
1,0,0.173,0.583,3.37
1,0,0.202,0.622,3.079
1,0,0.309,0.622,2.013
1,0,0.287,0.657,2.289
1,0,0.328,0.619,1.887
1,0,0.249,0.751,3.016
1,0,0.219,0.773,3.53
1,0,0.198,0.77,3.889
1,0,0.229,0.525,2.293
1,0,0.284,0.605,2.13
1,0,0.174,0.575,3.305
1,0,0.29,0.697,2.403
1,0,0.239,0.523,2.188
1,0,0.297,0.746,2.512
1,0,0.289,0.667,2.308
1,0,0.275,0.729,2.651
1,0,0.196,0.729,3.719
1,0,0.296,0.774,2.615
1,0,0.237,0.533,2.249
1,0,0.284,0.628,2.211
1,0,0.162,0.696,4.296
1,0,0.319,0.541,1.696
1,0,0.289,0.734,2.54
1,0,0.195,0.709,3.636
1,0,0.184,0.782,4.25
1,0,0.21,0.746,3.552
1,0,0.21,0.528,2.514
1,0,0.266,0.677,2.545
1,0,0.277,0.741,2.675
1,0,0.232,0.57,2.457
1,0,0.183,0.779,4.257
1,0,0.227,0.55,2.423
1,0,0.314,0.695,2.213
1,0,0.214,0.71,3.318
1,0,0.157,0.677,4.312
1,0,0.324,0.641,1.978
1,0,0.216,0.602,2.787
1,0,0.222,0.549,2.473
1,0,0.32,0.518,1.619
1,0,0.345,0.503,1.458
1,0,0.245,0.544,2.22
1,0,0.222,0.639,2.878
1,0,0.184,0.681,3.701
1,0,0.307,0.735,2.394
1,0,0.212,0.721,3.401
1,0,0.154,0.532,3.455
1,0,0.182,0.774,4.253
1,0,0.292,0.521,1.784
1,0,0.353,0.704,1.994
1,0,0.243,0.701,2.885
1,0,0.341,0.637,1.868
1,0,0.2,0.741,3.705
1,0,0.258,0.632,2.45
1,0,0.212,0.509,2.401
1,0,0.216,0.606,2.806
1,0,0.235,0.694,2.953
1,0,0.265,0.649,2.449
1,0,0.238,0.528,2.218
1,0,0.315,0.645,2.048
1,0,0.29,0.771,2.659
1,0,0.353,0.575,1.629
1,0,0.318,0.777,2.443
1,0,0.276,0.752,2.725
1,0,0.194,0.709,3.655
1,0,0.283,0.619,2.187
1,0,0.216,0.594,2.75
1,0,0.25,0.501,2.004
1,0,0.186,0.749,4.027
1,0,0.329,0.607,1.845
1,0,0.301,0.758,2.518
1,0,0.154,0.539,3.5
1,0,0.266,0.771,2.898
1,0,0.297,0.715,2.407
1,0,0.271,0.57,2.103
1,0,0.234,0.589,2.517
1,0,0.294,0.784,2.667
1,0,0.316,0.67,2.12
1,0,0.169,0.607,3.592
1,0,0.337,0.598,1.774
1,0,0.254,0.768,3.024
1,0,0.262,0.795,3.034
1,0,0.167,0.762,4.563
1,0,0.201,0.774,3.851
1,0,0.214,0.66,3.084
1,0,0.213,0.73,3.427
1,0,0.278,0.712,2.561
1,0,0.294,0.76,2.585
1,0,0.159,0.716,4.503
1,0,0.304,0.553,1.819
1,0,0.344,0.744,2.163
1,0,0.288,0.707,2.455
1,0,0.299,0.78,2.609
1,0,0.268,0.535,1.996
1,0,0.32,0.573,1.791
1,0,0.248,0.797,3.214
1,0,0.236,0.586,2.483
1,0,0.335,0.7,2.09
1,0,0.183,0.58,3.169
1,0,0.295,0.622,2.108
1,0,0.234,0.572,2.444
1,0,0.269,0.525,1.952
1,0,0.282,0.591,2.096
1,0,0.2,0.8,4
1,0,0.197,0.583,2.959
1,0,0.309,0.61,1.974
1,0,0.264,0.695,2.633
1,0,0.353,0.551,1.561
1,0,0.219,0.674,3.078
1,0,0.239,0.696,2.912
1,0,0.164,0.794,4.841
1,0,0.283,0.606,2.141
1,0,0.207,0.646,3.121
1,0,0.223,0.756,3.39
1,0,0.213,0.546,2.563
1,0,0.167,0.653,3.91
1,0,0.278,0.639,2.299
1,0,0.255,0.638,2.502
1,0,0.28,0.748,2.671
1,0,0.339,0.676,1.994
1,0,0.187,0.613,3.278
1,0,0.324,0.61,1.883
1,0,0.21,0.793,3.776
1,0,0.196,0.781,3.985
1,0,0.335,0.71,2.119
1,0,0.155,0.67,4.323
1,0,0.192,0.689,3.589
1,0,0.303,0.535,1.766
1,0,0.228,0.761,3.338
1,0,0.188,0.509,2.707
1,0,0.237,0.645,2.722
1,0,0.242,0.59,2.438
1,0,0.236,0.713,3.021
1,0,0.256,0.554,2.164
1,0,0.17,0.561,3.3
1,0,0.343,0.639,1.863
1,0,0.215,0.624,2.902
1,0,0.23,0.588,2.557
1,0,0.336,0.794,2.363
1,0,0.173,0.703,4.064
1,0,0.217,0.622,2.866
1,0,0.198,0.629,3.177
1,0,0.329,0.639,1.942
1,0,0.177,0.519,2.932
1,0,0.284,0.597,2.102
1,0,0.23,0.604,2.626
1,0,0.194,0.799,4.119
1,0,0.312,0.788,2.526
1,0,0.33,0.612,1.855
1,0,0.315,0.529,1.679
1,0,0.322,0.528,1.64
1,0,0.33,0.616,1.867
1,0,0.291,0.791,2.718
1,0,0.328,0.736,2.244
1,0,0.347,0.665,1.916
1,0,0.173,0.781,4.514
1,0,0.174,0.506,2.908
1,0,0.194,0.747,3.851
1,0,0.167,0.501,3
1,0,0.32,0.595,1.859
1,0,0.259,0.632,2.44
1,0,0.338,0.588,1.74
1,0,0.353,0.796,2.255
1,0,0.183,0.782,4.273
1,0,0.343,0.796,2.321
1,0,0.229,0.585,2.555
1,0,0.259,0.61,2.355
1,0,0.205,0.759,3.702
1,0,0.289,0.647,2.239
1,0,0.326,0.693,2.126
1,0,0.344,0.558,1.622
1,0,0.262,0.699,2.668
1,0,0.228,0.544,2.386
1,0,0.166,0.516,3.108
1,0,0.219,0.55,2.511
1,0,0.167,0.747,4.473
1,0,0.273,0.592,2.168
1,0,0.159,0.664,4.176
1,0,0.328,0.745,2.271
1,0,0.197,0.75,3.807
1,0,0.186,0.74,3.978
1,0,0.21,0.735,3.5
1,0,0.193,0.571,2.959
1,0,0.166,0.756,4.554
1,0,0.242,0.538,2.223
1,0,0.33,0.599,1.815
1,0,0.17,0.657,3.865
1,0,0.18,0.649,3.606
1,0,0.213,0.607,2.85
1,0,0.2,0.797,3.985
1,0,0.218,0.623,2.858
1,0,0.277,0.564,2.036
1,0,0.187,0.712,3.807
1,0,0.236,0.516,2.186
1,0,0.343,0.551,1.606
1,0,0.191,0.667,3.492
1,0,0.219,0.596,2.721
1,0,0.262,0.52,1.985
1,0,0.16,0.706,4.413
1,0,0.161,0.73,4.534
1,0,0.354,0.783,2.212
1,0,0.274,0.679,2.478
1,0,0.247,0.514,2.081
1,0,0.223,0.592,2.655
1,0,0.269,0.729,2.71
1,0,0.339,0.703,2.074
1,0,0.188,0.577,3.069
1,0,0.275,0.626,2.276
1,0,0.187,0.587,3.139
1,0,0.331,0.607,1.834
1,0,0.161,0.748,4.646
1,0,0.286,0.549,1.92
1,0,0.211,0.692,3.28
1,0,0.327,0.592,1.81
1,0,0.314,0.514,1.637
1,0,0.283,0.532,1.88
1,0,0.252,0.791,3.139
1,0,0.34,0.521,1.532
1,0,0.321,0.757,2.358
1,0,0.315,0.649,2.06
1,0,0.239,0.632,2.644
1,0,0.155,0.538,3.471
1,0,0.162,0.732,4.519
1,0,0.181,0.748,4.133
1,0,0.212,0.597,2.816
1,0,0.268,0.678,2.53
1,0,0.259,0.665,2.568
1,0,0.262,0.628,2.397
1,0,0.233,0.63,2.704
1,0,0.301,0.529,1.757
1,0,0.352,0.602,1.71
1,0,0.224,0.611,2.728
1,0,0.269,0.574,2.134
1,0,0.304,0.512,1.684
1,0,0.251,0.555,2.211
1,0,0.219,0.507,2.315
1,0,0.293,0.739,2.522
1,0,0.297,0.68,2.29
1,0,0.176,0.653,3.71
1,0,0.288,0.577,2.003
1,0,0.354,0.61,1.723
1,0,0.355,0.634,1.786
1,0,0.179,0.785,4.385
1,0,0.284,0.672,2.366
1,0,0.249,0.789,3.169
1,0,0.281,0.781,2.779
1,0,0.203,0.766,3.773
1,0,0.261,0.576,2.207
1,0,0.32,0.575,1.797
1,0,0.306,0.761,2.487
1,0,0.164,0.519,3.165
1,0,0.211,0.566,2.682
1,0,0.313,0.69,2.204
1,0,0.156,0.634,4.064
1,0,0.174,0.718,4.126
1,0,0.172,0.672,3.907
1,0,0.163,0.774,4.748
1,0,0.215,0.607,2.823
1,0,0.234,0.714,3.051
1,0,0.155,0.509,3.284
1,0,0.281,0.518,1.843
1,0,0.304,0.519,1.707
1,0,0.313,0.721,2.304
1,0,0.196,0.507,2.587
1,0,0.163,0.584,3.583
1,0,0.271,0.582,2.148
1,0,0.206,0.535,2.597
1,0,0.192,0.718,3.74
1,0,0.298,0.553,1.856
1,0,0.342,0.66,1.93
1,0,0.32,0.747,2.334
1,0,0.156,0.645,4.135
1,0,0.219,0.794,3.626
1,0,0.173,0.69,3.988
1,0,0.283,0.75,2.65
1,0,0.273,0.737,2.7
1,0,0.285,0.587,2.06
1,0,0.298,0.744,2.497
1,0,0.254,0.648,2.551
1,0,0.192,0.584,3.042
1,0,0.246,0.644,2.618
1,0,0.245,0.637,2.6
1,0,0.187,0.621,3.321
1,0,0.352,0.754,2.142
1,0,0.152,0.51,3.355
1,0,0.153,0.659,4.307
1,0,0.17,0.648,3.812
1,0,0.184,0.759,4.125
1,0,0.265,0.628,2.37
1,0,0.355,0.713,2.008
1,0,0.27,0.733,2.715
1,0,0.279,0.725,2.599
1,0,0.234,0.674,2.88
1,0,0.333,0.715,2.147
1,0,0.327,0.568,1.737
1,0,0.281,0.581,2.068
1,0,0.28,0.683,2.439
1,0,0.341,0.55,1.613
1,0,0.268,0.591,2.205
1,0,0.295,0.558,1.892
1,0,0.252,0.701,2.782
1,0,0.317,0.648,2.044
1,0,0.352,0.544,1.545
1,0,0.153,0.714,4.667
1,0,0.215,0.742,3.451
1,0,0.22,0.779,3.541
1,0,0.253,0.559,2.209
1,0,0.299,0.559,1.87
1,0,0.161,0.544,3.379
1,0,0.204,0.756,3.706
1,0,0.313,0.708,2.262
1,0,0.169,0.633,3.746
1,0,0.24,0.535,2.229
1,0,0.272,0.509,1.871
1,0,0.152,0.761,5.007
1,0,0.263,0.531,2.019
1,0,0.267,0.72,2.697
1,0,0.197,0.637,3.234
1,0,0.344,0.614,1.785
1,0,0.353,0.674,1.909
1,0,0.163,0.733,4.497
1,0,0.244,0.7,2.869
1,0,0.285,0.693,2.432
1,0,0.326,0.514,1.577
1,0,0.293,0.792,2.703
1,0,0.195,0.568,2.913
1,0,0.176,0.719,4.085
1,0,0.219,0.735,3.356
1,0,0.318,0.549,1.726
1,0,0.168,0.754,4.488
1,0,0.233,0.674,2.893
1,0,0.227,0.585,2.577
1,0,0.157,0.627,3.994
1,0,0.195,0.506,2.595
1,0,0.25,0.722,2.888
1,0,0.201,0.738,3.672
1,0,0.25,0.533,2.132
1,0,0.33,0.579,1.755
1,0,0.273,0.569,2.084
1,0,0.178,0.738,4.146
1,0,0.292,0.607,2.079
1,0,0.332,0.702,2.114
1,0,0.167,0.721,4.317
1,0,0.304,0.561,1.845
1,0,0.268,0.638,2.381
1,0,0.235,0.634,2.698
1,0,0.248,0.516,2.081
1,0,0.292,0.704,2.411
1,0,0.294,0.571,1.942
1,0,0.207,0.543,2.623
1,0,0.32,0.682,2.131
1,0,0.166,0.665,4.006
1,0,0.298,0.529,1.775
1,0,0.193,0.654,3.389
1,0,0.293,0.584,1.993
1,0,0.285,0.516,1.811
1,0,0.21,0.619,2.948
1,0,0.331,0.647,1.955
1,0,0.192,0.62,3.229
1,0,0.268,0.638,2.381
1,0,0.228,0.697,3.057
1,0,0.18,0.583,3.239
1,0,0.298,0.742,2.49
1,0,0.264,0.607,2.299
1,0,0.188,0.602,3.202
1,0,0.33,0.798,2.418
1,0,0.24,0.542,2.258
1,0,0.204,0.744,3.647
1,0,0.239,0.521,2.18
1,0,0.256,0.584,2.281
1,0,0.28,0.728,2.6
1,0,0.171,0.564,3.298
1,0,0.206,0.78,3.786
1,0,0.324,0.796,2.457
1,0,0.216,0.777,3.597
1,0,0.285,0.694,2.435
1,0,0.289,0.533,1.844
1,0,0.255,0.502,1.969
1,0,0.335,0.738,2.203
1,0,0.253,0.604,2.387
1,0,0.319,0.796,2.495
1,0,0.231,0.786,3.403
1,0,0.276,0.545,1.975
1,0,0.307,0.617,2.01
1,0,0.211,0.763,3.616
1,0,0.188,0.799,4.25
1,0,0.31,0.744,2.4
1,0,0.188,0.637,3.388
1,0,0.191,0.703,3.681
1,0,0.261,0.71,2.72
1,0,0.258,0.685,2.655
1,0,0.164,0.729,4.445
1,0,0.344,0.673,1.956
1,0,0.164,0.594,3.622
1,0,0.305,0.77,2.525
1,0,0.222,0.75,3.378
1,0,0.172,0.654,3.802
1,0,0.307,0.597,1.945
1,0,0.353,0.541,1.533
1,0,0.188,0.536,2.851
1,0,0.208,0.53,2.548
1,0,0.165,0.675,4.091
1,0,0.201,0.623,3.1
1,0,0.207,0.604,2.918
1,0,0.236,0.693,2.936
1,0,0.33,0.688,2.085
1,0,0.192,0.651,3.391
1,0,0.214,0.5,2.336
1,0,0.213,0.655,3.075
1,0,0.285,0.634,2.225
1,0,0.277,0.664,2.397
1,0,0.212,0.712,3.358
1,0,0.333,0.615,1.847
1,0,0.184,0.598,3.25
1,0,0.207,0.639,3.087
1,0,0.27,0.595,2.204
1,0,0.342,0.78,2.281
1,0,0.272,0.588,2.162
1,0,0.194,0.584,3.01
1,0,0.213,0.75,3.521
1,0,0.322,0.502,1.559
1,0,0.252,0.749,2.972
1,0,0.309,0.629,2.036
1,0,0.353,0.501,1.419
1,0,0.292,0.511,1.75
1,0,0.239,0.667,2.791
1,0,0.235,0.649,2.762
1,0,0.203,0.558,2.749
1,0,0.343,0.673,1.962
1,0,0.314,0.768,2.446
1,0,0.312,0.517,1.657
1,0,0.314,0.626,1.994
1,0,0.221,0.532,2.407
1,0,0.185,0.54,2.919
1,0,0.349,0.505,1.447
1,0,0.194,0.506,2.608
1,0,0.347,0.774,2.231
1,0,0.215,0.792,3.684
1,0,0.167,0.783,4.689
1,0,0.284,0.536,1.887
1,0,0.305,0.758,2.485
1,0,0.178,0.715,4.017
1,0,0.278,0.723,2.601
1,0,0.352,0.65,1.847
1,0,0.285,0.664,2.33
1,0,0.321,0.57,1.776
1,0,0.258,0.536,2.078
1,0,0.3,0.675,2.25
1,0,0.165,0.684,4.145
1,0,0.311,0.638,2.051
1,0,0.182,0.649,3.566
1,0,0.298,0.575,1.93
1,0,0.341,0.535,1.569
1,0,0.33,0.57,1.727
1,0,0.224,0.588,2.625
1,0,0.296,0.66,2.23
1,0,0.286,0.541,1.892
1,0,0.292,0.613,2.099
1,0,0.355,0.631,1.777
1,0,0.153,0.561,3.667
1,0,0.283,0.717,2.534
1,0,0.325,0.589,1.812
1,0,0.255,0.763,2.992
1,0,0.239,0.663,2.774
1,0,0.224,0.722,3.223
1,0,0.181,0.726,4.011
1,0,0.186,0.782,4.204
1,0,0.308,0.557,1.808
1,0,0.181,0.62,3.425
1,0,0.154,0.708,4.597
1,0,0.154,0.574,3.727
1,0,0.237,0.51,2.152
1,0,0.192,0.539,2.807
1,0,0.344,0.646,1.878
1,0,0.189,0.649,3.434
1,0,0.268,0.764,2.851
1,0,0.169,0.77,4.556
1,0,0.156,0.707,4.532
1,0,0.334,0.655,1.961
1,0,0.194,0.719,3.706
1,0,0.168,0.665,3.958
1,0,0.328,0.51,1.555
1,0,0.293,0.597,2.038
1,0,0.181,0.655,3.619
1,0,0.235,0.626,2.664
1,0,0.261,0.619,2.372
1,0,0.243,0.604,2.486
1,0,0.177,0.709,4.006
1,0,0.192,0.761,3.964
1,0,0.233,0.735,3.155
1,0,0.261,0.613,2.349
1,0,0.17,0.673,3.959
1,0,0.343,0.603,1.758
1,0,0.344,0.618,1.797
1,0,0.231,0.625,2.706
1,0,0.244,0.646,2.648
1,0,0.214,0.506,2.364
1,0,0.318,0.694,2.182
1,0,0.276,0.735,2.663
1,0,0.341,0.654,1.918
1,0,0.249,0.52,2.088
1,0,0.217,0.614,2.829
1,0,0.304,0.609,2.003
1,0,0.186,0.613,3.296
1,0,0.264,0.675,2.557
1,0,0.195,0.796,4.082
1,0,0.241,0.688,2.855
1,0,0.174,0.746,4.287
1,0,0.318,0.729,2.292
1,0,0.159,0.569,3.579
1,0,0.301,0.629,2.09
1,0,0.339,0.584,1.723
1,0,0.317,0.694,2.189
1,0,0.159,0.645,4.057
1,0,0.19,0.559,2.942
1,0,0.181,0.737,4.072
1,0,0.193,0.504,2.611
1,0,0.163,0.566,3.472
1,0,0.238,0.66,2.773
1,0,0.334,0.54,1.617
1,0,0.231,0.548,2.372
1,0,0.255,0.607,2.38
1,0,0.184,0.719,3.908
1,0,0.269,0.703,2.613
1,0,0.238,0.682,2.866
1,0,0.313,0.697,2.227
1,0,0.315,0.707,2.244
1,0,0.291,0.765,2.629
1,0,0.262,0.536,2.046
1,0,0.204,0.786,3.853
1,0,0.232,0.65,2.802
1,0,0.161,0.508,3.155
1,0,0.332,0.758,2.283
1,0,0.3,0.795,2.65
1,0,0.282,0.755,2.677
1,0,0.155,0.577,3.723
1,0,0.158,0.736,4.658
1,0,0.28,0.638,2.279
1,0,0.163,0.678,4.16
1,0,0.216,0.606,2.806
1,0,0.253,0.631,2.494
1,0,0.329,0.584,1.775
1,0,0.264,0.626,2.371
1,0,0.311,0.728,2.341
1,0,0.173,0.764,4.416
1,0,0.159,0.524,3.296
1,0,0.215,0.511,2.377
1,0,0.193,0.585,3.031
1,0,0.306,0.507,1.657
1,0,0.29,0.698,2.407
1,0,0.24,0.665,2.771
1,0,0.166,0.714,4.301
1,0,0.294,0.559,1.901
1,0,0.188,0.612,3.255
1,0,0.193,0.512,2.653
1,0,0.166,0.749,4.512
1,0,0.301,0.616,2.047
1,0,0.278,0.748,2.691
1,0,0.257,0.565,2.198
1,0,0.341,0.799,2.343
1,0,0.158,0.787,4.981
1,0,0.158,0.588,3.722
1,0,0.339,0.524,1.546
1,0,0.286,0.695,2.43
1,0,0.182,0.638,3.505
1,0,0.178,0.745,4.185
1,0,0.326,0.765,2.347
1,0,0.325,0.594,1.828
1,0,0.195,0.545,2.795
1,0,0.263,0.787,2.992
1,0,0.257,0.605,2.354
1,0,0.298,0.785,2.634
1,0,0.214,0.795,3.715
1,0,0.266,0.785,2.951
1,0,0.209,0.51,2.44
1,0,0.255,0.761,2.984
1,0,0.156,0.738,4.731
1,0,0.277,0.7,2.527
1,0,0.227,0.579,2.551
1,0,0.296,0.565,1.909
1,0,0.154,0.687,4.461
1,0,0.167,0.509,3.048
